A1_command_literal,A1_command_url,A1_command_variable,A1_dynamic_literal,A1_dynamic_url,A1_dynamic_variable,A2_decode_string_literal,A2_decode_variable,A3_CONFIG_OR_URL,A3_LOG_OR_MESSAGE,A3_OTHER,A3_SECRETS,B1_total_providers,B1_total_refs,B1_total_secrets,B2_EXCHANGE,B2_OTHER,B2_PUBLISH,B2_VALIDATE,B2_total_events,B2_total_providers,C1_API_PASTEBIN,C1_API_WEBHOOK_SITE,C1_CLOUD_METADATA,C1_CLOUD_PROVIDER,C1_DEV_HOST,C1_LOCALHOST,C1_PACKAGE_INFRA,C1_PUBLIC_IP,C1_domain_url_hits,C1_ip_url_hits,C1_raw_url_hits,C1_skipped_invalid_urls,C1_suspicious_ip_hits,C1_valid_url_hits,C2_cloud_auth,C2_dev_code_host,C2_other_suspicious,C2_sink_exfil,C2_total_hits,C3_generic_exec_like,C3_net_fetch,C3_net_generic_request,C3_net_node_dns_module,C3_net_node_http_module,C3_net_websocket,C3_proc_child_exec,D1_auth,D1_publish,D1_push,D2_lifecycle_hook_string,D2_pkg_json_write,D2_scripts_field_touch,E2_bin_ge_1000000,F1_hook_postinstall,F1_hook_preinstall,F1_hook_prepare,F1_optionalDependencies,F1_scripts_block,A1_command_literal_density,A1_command_url_density,A1_command_variable_density,A1_dynamic_literal_density,A1_dynamic_url_density,A1_dynamic_variable_density,A2_decode_string_literal_density,A2_decode_variable_density,A3_CONFIG_OR_URL_density,A3_LOG_OR_MESSAGE_density,A3_OTHER_density,A3_SECRETS_density,C1_CLOUD_PROVIDER_density,C1_DEV_HOST_density,C1_LOCALHOST_density,C1_PACKAGE_INFRA_density,C1_PUBLIC_IP_density,C1_domain_url_hits_density,C1_ip_url_hits_density,C1_raw_url_hits_density,C1_skipped_invalid_urls_density,C1_valid_url_hits_density,C2_cloud_auth_density,C2_dev_code_host_density,C2_total_hits_density,C3_generic_exec_like_density,C3_net_fetch_density,C3_net_generic_request_density,C3_net_node_dns_module_density,C3_net_node_http_module_density,C3_proc_child_exec_density,D1_total_hits,D1_ext_unique_ecosystems,E2_ext_ge_10000,E2_ext_ge_100000,combo4a_pkgwrite_install,combo4b_scripts_install,combo5a_secrets_highrisk_exfil,combo6a_worm_strong
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.023969888067813687,0.0,0.14381932840688214,0.09587955227125475,0.2157289926103232,0.6711568658987833,1.006735298848175,0.6232170897631559,1.534072836340076,0.0,0.023969888067813687,0.0,3.2359348891548483,0.047939776135627374,5.992472016953423,2.708597351662947,3.283874665290475,0.2157289926103232,0.0,0.23969888067813688,0.0,0.47939776135627377,1.0307051869159887,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.023965436089454343,0.0,0.14379261653672606,0.09586174435781737,0.2156889248050891,0.6710322105047217,1.0065483157570825,0.623101338325813,1.533787909725078,0.0,0.023965436089454343,0.0,3.2353338720763367,0.047930872178908686,5.991359022363587,2.7080942781083412,3.283264744255245,0.2156889248050891,0.0,0.23965436089454345,0.0,0.4793087217890869,1.0305137518465368,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024658838800485583,0.0,0.1479530328029135,0.09863535520194233,0.22192954920437025,0.6904474864135963,1.0356712296203945,0.641129808812625,1.6028245220315627,0.0,0.024658838800485583,0.0,3.353602076866039,0.049317677600971166,6.18936853892188,2.7864487844548704,3.4029197544670104,0.22192954920437025,0.0,0.24658838800485583,0.0,0.49317677600971166,1.06033006842088,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024541135974826683,0.0,0.1472468158489601,0.09816454389930673,0.22087022377344018,0.6871518072951471,1.0307277109427209,0.6380695353454938,1.5706327023889077,0.0,0.024541135974826683,0.0,3.3130533566016025,0.04908227194965337,6.135283993706671,2.773148365155415,3.362135628551256,0.22087022377344018,0.0,0.24541135974826686,0.0,0.4908227194965337,1.0552688469175475,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.024629747168256395,0.0,0.14777848300953836,0.09851898867302558,0.22166772451430755,0.689632920711179,1.0344493810667685,0.6403734263746662,1.5763038187684093,0.0,0.024629747168256395,0.0,3.325015867714613,0.04925949433651279,6.1574367920640976,2.7831614300129726,3.3742753620511263,0.22166772451430755,0.0,0.2462974716825639,0.0,0.4925949433651278,1.059079128235025,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.015767292423201067,0.0,0.0946037545392064,0.06306916969280427,0.14190563180880958,0.4414841878496299,0.6622262817744449,0.40994960300322775,1.0091067150848683,0.0,0.015767292423201067,0.0,2.144351769555345,0.03153458484640213,3.9575903982234677,1.7817040438217207,2.1758863544017473,0.14190563180880958,0.0,0.15767292423201065,0.0,0.3153458484640213,0.6779935741976458,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.009629362931940723,0.0,0.05777617759164433,0.03851745172776289,0.08666426638746651,0.2696221620943402,0.4044332431415103,0.25036343623045876,0.6162792276442063,0.0,0.009629362931940723,0.0,1.2999639958119975,0.019258725863881446,2.4073407329851806,1.0881180113093016,1.3192227216758787,0.08666426638746651,0.0,0.09629362931940721,0.0,0.19258725863881443,0.414062606073451,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.009629094038021247,0.0,0.0577745642281275,0.03851637615208499,0.08666184634219123,0.26961463306459493,0.40442194959689237,0.2503564449885524,0.6162620184333598,0.0,0.009629094038021247,0.0,1.2999276951328684,0.019258188076042494,2.4072735095053117,1.088087626296401,1.319185883208911,0.08666184634219123,0.0,0.09629094038021248,0.0,0.19258188076042496,0.41405104363491363,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,2,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,29,70,0,2,0,259,2,375,114,2,261,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.04634419602668036,0.0,0.02317209801334018,0.0,0.13903258808004107,0.09268839205336071,0.20854888212006156,0.6488187443735249,0.9732281165602874,0.6719908423868651,1.6220468609338126,0.0,0.04634419602668036,0.0,6.001573385455106,0.04634419602668036,8.689536755002568,2.6416191735207804,6.047917581481786,0.20854888212006156,0.0,0.23172098013340175,0.0,0.4634419602668035,0.9964002145736276,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,2,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,66,0,1,0,158,2,273,113,2,160,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.047952097772409275,0.0,0.14385629331722782,0.09590419554481855,0.21578443997584174,0.6713293688137298,1.0069940532205948,0.6233772710413206,1.582419226489506,0.0,0.023976048886204637,0.0,3.7882157240203327,0.047952097772409275,6.545461345933865,2.709293524141124,3.8361678217927415,0.21578443997584174,0.0,0.23976048886204634,0.0,0.4795209777240927,1.0309701021067994,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,2,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,66,0,1,0,158,2,273,113,2,160,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.04794335013747755,0.0,0.14383005041243266,0.0958867002749551,0.21574507561864903,0.6712069019246858,1.0068103528870287,0.6232635517872083,1.5821305545367594,0.0,0.023971675068738776,0.0,3.7875246608607274,0.04794335013747755,6.544267293765687,2.708799282767482,3.8354680109982042,0.21574507561864903,0.0,0.23971675068738776,0.0,0.47943350137477553,1.0307820279557673,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,3,0,7,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,66,0,1,0,148,2,263,113,2,150,9,3,0,1,13,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.07091999066692924,0.0,0.16547997822283486,0.09455998755590564,0.2127599720007877,0.6619199128913394,0.9928798693370091,0.6146399191133867,1.560239794672443,0.0,0.02363999688897641,0.0,3.498719539568509,0.04727999377795282,6.217319181800796,2.6713196484543342,3.5459995333464613,0.2127599720007877,0.07091999066692924,0.30731995955669333,0.0,0.47279993777952817,1.0165198662259856,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,3,0,7,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,66,0,1,0,148,2,263,113,2,150,9,3,0,1,13,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.07090679868567158,0.0,0.1654491969332337,0.0945423982475621,0.21272039605701473,0.6617967877329348,0.9926951815994021,0.6145255886091537,1.5599495710847746,0.0,0.023635599561890524,0.0,3.4980687351597983,0.04727119912378105,6.216162684777208,2.6708227504936297,3.545339934283579,0.21272039605701473,0.07090679868567158,0.30726279430457687,0.0,0.47271199123781055,1.0163307811612927,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,1,0,6,0,7,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,180,2,295,113,2,182,9,3,0,1,13,0,28,43,0,0,0,0,1,1,1,71,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.01326675896793106,0.0,0.07960055380758636,0.0,0.09286731277551742,0.05306703587172424,0.11940083071137954,0.3714692511020697,0.5572038766531046,0.34493573316620757,0.8623393329155189,0.0,0.01326675896793106,0.0,2.3880166142275905,0.02653351793586212,3.9136938955396627,1.4991437633762097,2.414550132163453,0.11940083071137954,0.03980027690379318,0.17246786658310378,0.0,0.3714692511020697,0.5704706356210356,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,1,0,5,0,7,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,68,0,1,0,202,2,317,113,2,204,9,3,0,1,13,0,32,43,0,0,0,0,1,1,1,73,0,20,1,1,0,1,0,1,0.0,0.0,0.0,0.01659070611870219,0.0,0.08295353059351095,0.0,0.11613494283091531,0.06636282447480876,0.1493163550683197,0.46453977132366125,0.6968096569854919,0.43135835908625686,1.1281680160717487,0.0,0.01659070611870219,0.0,3.3513226359778425,0.03318141223740438,5.2592538396285935,1.8747497914133473,3.3845040482152466,0.1493163550683197,0.04977211835610656,0.21567917954312843,0.0,0.5309025957984701,0.7134003631041941,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02445440988818955,0.0,0.14672645932913728,0.0978176395527582,0.22008968899370596,0.6847234768693073,1.027085215303961,0.6358146570929282,1.5650822328441312,0.0,0.02445440988818955,0.0,3.301345334905589,0.0489088197763791,6.113602472047387,2.763348317365419,3.350254154681968,0.22008968899370596,0.0,0.24454409888189546,0.0,0.53799701754017,1.0515396251921505,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,19,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02445119895231503,0.0,0.14670719371389015,0.09780479580926012,0.22006079057083525,0.6846335706648208,1.026950355997231,0.6357311727601908,1.5648767329481619,0.0,0.02445119895231503,0.0,3.3009118585625288,0.04890239790463006,6.112799738078756,2.762985481611598,3.3498142564671585,0.22006079057083525,0.0,0.24451198952315026,0.0,0.5379263769509306,1.0514015549495461,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02444988372857793,0.0,0.14669930237146755,0.09779953491431172,0.22004895355720133,0.6845967444001819,1.026895116600273,0.6356969769430262,1.5647925586289875,0.0,0.02444988372857793,0.0,3.3007343033580203,0.04889976745715586,6.112470932144483,2.762836861329306,3.349634070815176,0.22004895355720133,0.0,0.24449883728577929,0.0,0.5378974420287145,1.051345000328851,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02443273302108301,0.0,0.14659639812649805,0.09773093208433203,0.21989459718974705,0.6841165245903242,1.0261747868854862,0.6352510585481582,1.5636949133493125,0.0,0.02443273302108301,0.0,3.2984189578462053,0.04886546604216602,6.108183255270752,2.7608988313823795,3.3472844238883717,0.21989459718974705,0.0,0.24432733021083006,0.0,0.4886546604216601,1.0506075199065692,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02442952777478516,0.0,0.14657716664871098,0.09771811109914064,0.21986574997306646,0.6840267776939846,1.0260401665409769,0.6351677221444142,1.5634897775862502,0.0,0.02442952777478516,0.0,3.2979862495959966,0.04885905554957032,6.107381943696291,2.760536638550723,3.346845305145567,0.21986574997306646,0.0,0.2442952777478516,0.0,0.4885905554957032,1.0504696943157619,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024428155207704055,0.0,0.14656893124622433,0.09771262083081622,0.21985339686933647,0.6839883458157135,1.0259825187235703,0.6351320354003054,1.5634019332930595,0.0,0.024428155207704055,0.0,3.297800953040047,0.04885631041540811,6.107038801926014,2.760381538470558,3.3466572634554557,0.21985339686933647,0.0,0.24428155207704053,0.0,0.48856310415408105,1.0504106739312744,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,3,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,139,2,254,113,2,141,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.06966035930813332,0.0,0.13932071861626663,0.09288047907751108,0.20898107792439993,0.6501633535425776,0.9752450303138663,0.6037231140038221,1.509307785009555,0.0,0.02322011976937777,0.0,3.22759664794351,0.04644023953875554,5.897910421421954,2.623873533939688,3.2740368874822656,0.20898107792439993,0.0,0.2322011976937777,0.0,0.4644023953875554,0.9984651500832442,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,3,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,139,2,254,113,2,141,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0696516742985554,0.0,0.1393033485971108,0.09286889906474054,0.2089550228956662,0.6500822934531838,0.9751234401797756,0.6036478439208135,1.5091196098020336,0.0,0.023217224766185134,0.0,3.227194242499734,0.04643444953237027,5.897175090611024,2.6235463985789202,3.273628692032104,0.2089550228956662,0.0,0.23217224766185135,0.0,0.4643444953237027,0.9983406649459606,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,3,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,139,2,254,113,2,141,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.06964847255095656,0.0,0.13929694510191312,0.09286463006794209,0.2089454176528697,0.6500524104755946,0.9750786157133919,0.6036200954416235,1.509050238604059,0.0,0.02321615751698552,0.0,3.227045894860988,0.04643231503397104,5.896904009314323,2.6234257994193637,3.273478209894958,0.2089454176528697,0.0,0.23216157516985522,0.0,0.46432315033971044,0.9982947732303774,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024079042829152693,0.0,0.14447425697491614,0.09631617131661077,0.2167113854623742,0.6742131992162753,1.011319798824413,0.6260551135579699,1.5410587410657723,0.0,0.024079042829152693,0.0,3.250670781935613,0.048158085658305386,6.019760707288173,2.720931839694254,3.298828867593919,0.2167113854623742,0.0,0.2407904282915269,0.0,0.4815808565830538,1.0353988416535658,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,140,2,255,113,2,142,9,0,0,1,10,0,20,43,0,4,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024398587029027974,0.0,0.14639152217416784,0.0975943481161119,0.21958728326125176,0.6831604368127833,1.024740655219175,0.6343632627547273,1.5859081568868185,0.0,0.024398587029027974,0.0,3.415802184063917,0.04879717405805595,6.2216396924021335,2.7570403342801613,3.4645993581219723,0.21958728326125176,0.0,0.24398587029027974,0.0,0.4879717405805595,1.0491392422482029,0.0,0.0975943481161119,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024654425087159558,0.0,0.14792655052295733,0.09861770034863823,0.221889825784436,0.6903239024404676,1.0354858536607014,0.6410150522661484,1.5778832055782117,0.0,0.024654425087159558,0.0,3.32834738676654,0.049308850174319116,6.163606271789889,2.78595003484903,3.3776562369408594,0.221889825784436,0.0,0.24654425087159557,0.0,0.49308850174319113,1.060140278747861,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.02462581686912782,0.0,0.14775490121476692,0.09850326747651128,0.22163235182215035,0.689522872335579,1.0342843085033684,0.6402712385973234,1.5760522796241805,0.0,0.02462581686912782,0.0,3.3244852773322555,0.04925163373825564,6.156454217281955,2.7827173062114436,3.3737369110705115,0.22163235182215035,0.0,0.2462581686912782,0.0,0.4925163373825564,1.0589101253724964,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,4,0,0,4,2,0,1,2,26,73,1,1,0,165,3,294,126,2,168,9,0,0,1,10,0,21,43,0,0,0,0,1,1,1,70,0,38,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.017560816620118797,0.0,0.10536489972071277,0.07024326648047519,0.15804734958106917,0.49170286536332625,0.7375542980449894,0.45658123212308865,1.281939613268672,0.017560816620118797,0.017560816620118797,0.0,2.897534742319601,0.05268244986035638,5.162880086314925,2.212662894134968,2.9502171921799576,0.15804734958106917,0.0,0.17560816620118797,0.0,0.3687771490224947,0.7551151146651083,0.0,0.0,0.0,3,3,1,1,0,0,1,1
0,0,0,1,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,79,0,1,0,150,2,265,113,2,152,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.02330380896096705,0.0,0.02330380896096705,0.0,0.1398228537658023,0.0932152358438682,0.20973428064870345,0.6525066509070775,0.9787599763606162,0.6058990329851434,1.841000907916397,0.0,0.02330380896096705,0.0,3.4955713441450578,0.0466076179219341,6.175509374656269,2.633330412589277,3.542178962066992,0.20973428064870345,0.0,0.2330380896096705,0.0,0.5126837971412751,1.0020637853215832,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,5,0,145,2,260,113,2,147,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.013541199777382676,0.0,0.08124719866429606,0.054164799109530704,0.12187079799644407,0.3791535937667149,0.5687303906500724,0.35207119421194955,0.8666367857524913,0.0,0.06770599888691338,0.0,1.9634739677204882,0.027082399554765352,3.5207119421194957,1.5301555748442426,1.9905563672752533,0.12187079799644407,0.0,0.13541199777382676,0.0,0.2708239955476535,0.582271590427455,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.023986596289993153,0.0,0.1439195777399589,0.09594638515997261,0.21587936660993837,0.6716246961198082,1.0074370441797125,0.623651503539822,1.5351421625595618,0.0,0.023986596289993153,0.0,3.2381904991490758,0.04797319257998631,5.996649072498288,2.710485380769226,3.2861636917290618,0.21587936660993837,0.0,0.2398659628999315,0.0,0.479731925799863,1.0314236404697055,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024475040965099816,0.0,0.14685024579059888,0.09790016386039926,0.22027536868589837,0.6853011470227948,1.0279517205341921,0.6363510650925952,1.5664026217663882,0.0,0.024475040965099816,0.0,3.304130530288475,0.04895008193019963,6.118760241274954,2.765679629056279,3.353080612218675,0.22027536868589837,0.0,0.24475040965099815,0.0,0.4895008193019963,1.052426761499292,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,143,2,258,113,2,145,9,1,0,1,11,0,20,44,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.020122509864557398,0.0,0.1207350591873444,0.08049003945822959,0.1811025887810166,0.5634302762076071,0.8451454143114107,0.5231852564784923,1.307963141196231,0.0,0.020122509864557398,0.0,2.877518910631708,0.040245019729114796,5.191607545055809,2.273843614694986,2.9177639303608225,0.1811025887810166,0.020122509864557398,0.22134760851013136,0.0,0.40245019729114795,0.8853904340405254,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.024617008580504512,0.0,0.14770205148302706,0.09846803432201805,0.22155307722454057,0.6892762402541263,1.0339143603811896,0.6400422230931173,1.5754885491522888,0.0,0.024617008580504512,0.0,3.3725301755291177,0.049234017161009024,6.2034861622871365,2.78172196959701,3.421764192690127,0.22155307722454057,0.0,0.2461700858050451,0.0,0.4923401716100902,1.058531368961694,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02480451561245822,0.0,0.1488270936747493,0.09921806244983288,0.22324064051212394,0.6945264371488301,1.0417896557232451,0.6449174059239136,1.587488999197326,0.0,0.02480451561245822,0.0,3.3486096076818592,0.04960903122491644,6.2011289031145544,2.8029102642077786,3.3982186389067754,0.22324064051212394,0.0,0.2480451561245822,0.0,0.4960903122491644,1.0665941713357032,0.0,0.0,0.0,3,3,1,1,0,1,1,1
0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02480451561245822,0.0,0.1488270936747493,0.09921806244983288,0.22324064051212394,0.6945264371488301,1.0417896557232451,0.6449174059239136,1.587488999197326,0.0,0.02480451561245822,0.0,3.3486096076818592,0.04960903122491644,6.2011289031145544,2.8029102642077786,3.3982186389067754,0.22324064051212394,0.0,0.2480451561245822,0.0,0.4960903122491644,1.0665941713357032,0.0,0.0,0.0,3,3,1,1,0,1,1,1
